Date,Day,Time,Temperature_C,Humidity_%,AB1_Students,AB2_Students,AB3_Students,AB4_Students,AB5_Students,MAB1_Students,MAB2_Students,MAB3_Students,MAB4_Students,Active_Windows_Labs,Active_Mac_Labs,Central_Library_Occupancy,Admin_Office_Staff,Glass_Cafeteria_Occupancy,Open_Cafeteria_Occupancy,Auditorium_Active,Boys_Hostel_Load_kWh,Girls_Hostel_Load_kWh,Solar_Generation_kWh,Electricity_Consumption_kWh,Net_Grid_Usage_kWh,Anomaly_Score,Is_Anomaly,Year,Month,Day_Of_Month,Hour,Day_Encoded,Total_AB_Students,Total_MAB_Students,Total_Students,Total_Hostel_Load,Total_Active_Labs
2026-05-25,Monday,02:00,29.1,55,13,28,9,9,7,23,20,26,24,0,0,8,5,20,10,0,625,572,0,2913.5,2913.5,0.1392,0,2026,5,25,2,1,66,93,159,1197,0
2026-05-25,Monday,03:00,28.3,59,28,12,40,9,13,24,22,12,15,0,0,15,5,20,10,0,566,491,0,2740.0,2740.0,0.0983,0,2026,5,25,3,1,102,73,175,1057,0
2026-05-25,Monday,04:00,30.9,53,31,17,27,3,16,0,27,29,10,0,0,1,5,20,10,0,573,552,0,2908.8,2908.8,0.1572,0,2026,5,25,4,1,94,66,160,1125,0
2026-05-25,Monday,05:00,30.7,53,3,29,33,18,13,26,7,18,9,0,0,9,5,20,10,0,497,583,0,2881.4,2881.4,0.1526,0,2026,5,25,5,1,96,60,156,1080,0
2026-05-25,Monday,06:00,32.5,42,186,158,196,161,145,111,129,153,170,0,0,8,5,20,10,0,598,567,21,3175.3,3154.3,0.1567,0,2026,5,25,6,1,846,563,1409,1165,0
2026-05-25,Monday,07:00,33.7,43,485,398,462,414,474,429,241,381,396,0,0,40,5,164,64,0,498,474,60,3458.6,3398.6,0.1307,0,2026,5,25,7,1,2233,1447,3680,972,0
2026-05-25,Monday,08:00,33.6,41,1263,1131,1401,919,1297,1067,917,1014,1209,9,14,80,5,152,71,0,524,445,103,4762.1,4659.1,0.097,0,2026,5,25,8,1,6011,4207,10218,969,23
2026-05-25,Monday,09:00,33.5,38,1313,1661,1210,1255,1428,1079,1041,1244,1168,24,29,120,180,141,55,0,352,378,162,5362.1,5200.1,0.1387,0,2026,5,25,9,1,6867,4532,11399,730,53
2026-05-25,Monday,10:00,34.8,38,1464,1600,1358,1505,1366,1292,935,1157,1215,22,37,225,180,62,30,0,393,383,201,5369.7,5168.7,0.1424,0,2026,5,25,10,1,7293,4599,11892,776,59
2026-05-25,Monday,11:00,36.4,38,1450,1614,1343,1673,1144,1337,1335,1122,1342,37,24,227,180,66,24,0,379,365,339,5488.8,5149.8,0.0966,0,2026,5,25,11,1,7224,5136,12360,744,61
2026-05-25,Monday,12:00,35.6,38,688,707,794,573,774,632,434,592,701,37,36,291,180,420,161,0,372,334,426,4593.9,4167.9,0.104,0,2026,5,25,12,1,3536,2359,5895,706,73
2026-05-25,Monday,13:00,35.3,38,921,883,747,654,654,778,608,681,690,37,36,266,180,425,151,0,423,356,349,4825.6,4476.6,0.1226,0,2026,5,25,13,1,3859,2757,6616,779,73
2026-05-25,Monday,14:00,35.5,38,1415,1291,1456,959,1461,926,1093,905,1152,23,34,332,180,105,28,0,390,354,247,5089.5,4842.5,0.1252,0,2026,5,25,14,1,6582,4076,10658,744,57
2026-05-25,Monday,15:00,35.4,38,1364,1074,965,1220,1245,1253,1005,1194,1198,40,38,363,180,104,52,0,374,394,243,5585.3,5342.3,0.1191,0,2026,5,25,15,1,5868,4650,10518,768,78
2026-05-25,Monday,16:00,35.9,38,1377,1444,1276,1086,1076,1111,952,1019,1270,29,28,320,180,131,48,0,429,354,202,5194.6,4992.6,0.1212,0,2026,5,25,16,1,6259,4352,10611,783,57
2026-05-25,Monday,17:00,35.5,38,631,607,606,527,582,523,422,413,536,12,14,362,180,155,50,0,574,547,107,4316.5,4209.5,0.1129,0,2026,5,25,17,1,2953,1894,4847,1121,26
2026-05-25,Monday,18:00,35.1,39,678,484,718,698,458,520,610,548,588,2,1,243,5,291,110,0,567,483,47,3879.4,3832.4,0.0941,0,2026,5,25,18,1,3036,2266,5302,1050,3
2026-05-25,Monday,19:00,34.0,39,593,580,531,539,493,520,505,415,608,4,11,241,5,302,111,0,574,520,0,4138.1,4138.1,0.1041,0,2026,5,25,19,1,2736,2048,4784,1094,15
2026-05-25,Monday,20:00,34.2,47,203,179,138,110,167,127,128,138,161,0,0,226,5,294,108,0,543,573,0,3334.5,3334.5,0.1328,0,2026,5,25,20,1,797,554,1351,1116,0
2026-05-25,Monday,21:00,32.9,46,218,169,173,152,167,131,130,168,140,0,0,26,5,20,10,0,583,618,0,3335.6,3335.6,0.1469,0,2026,5,25,21,1,879,569,1448,1201,0
2026-05-25,Monday,22:00,33.0,43,17,33,19,25,1,4,36,6,15,0,0,9,5,20,10,0,685,690,0,3179.2,3179.2,0.1577,0,2026,5,25,22,1,95,61,156,1375,0
2026-05-25,Monday,23:00,31.4,47,16,15,35,39,36,33,11,40,31,0,0,0,5,20,10,0,714,559,0,3059.5,3059.5,0.1639,0,2026,5,25,23,1,141,115,256,1273,0
2026-05-26,Tuesday,00:00,31.4,51,9,1,20,35,26,36,21,0,30,0,0,6,5,20,10,0,557,562,0,3100.2,3100.2,0.1516,0,2026,5,26,0,5,91,87,178,1119,0
2026-05-26,Tuesday,01:00,29.9,54,11,6,19,27,16,17,37,12,40,0,0,12,5,20,10,0,552,577,0,2948.4,2948.4,0.1477,0,2026,5,26,1,5,79,106,185,1129,0
2026-05-26,Tuesday,02:00,29.0,57,38,36,36,22,6,24,30,39,12,0,0,7,5,20,10,0,571,500,0,2835.3,2835.3,0.1303,0,2026,5,26,2,5,138,105,243,1071,0
2026-05-26,Tuesday,03:00,29.9,51,20,2,21,22,30,15,34,21,31,0,0,7,5,20,10,0,598,609,0,2956.2,2956.2,0.1601,0,2026,5,26,3,5,95,101,196,1207,0
2026-05-26,Tuesday,04:00,30.0,55,27,35,1,4,6,36,8,14,26,0,0,1,5,20,10,0,645,547,0,2962.8,2962.8,0.1463,0,2026,5,26,4,5,73,84,157,1192,0
2026-05-26,Tuesday,05:00,31.0,51,13,29,26,34,4,6,35,28,8,0,0,7,5,20,10,0,606,568,0,2935.3,2935.3,0.1617,0,2026,5,26,5,5,106,77,183,1174,0
2026-05-26,Tuesday,06:00,32.7,49,195,164,152,191,172,135,115,124,138,0,0,6,5,20,10,0,607,552,22,3059.7,3037.7,0.1584,0,2026,5,26,6,5,874,512,1386,1159,0
2026-05-26,Tuesday,07:00,34.0,42,462,397,396,350,440,308,363,345,403,0,0,40,5,168,60,0,502,453,48,3330.3,3282.3,0.1455,0,2026,5,26,7,5,2045,1419,3464,955,0
2026-05-26,Tuesday,08:00,33.7,40,1149,1480,1222,1093,1121,1110,915,994,1327,6,2,80,5,142,66,0,499,480,112,4436.9,4324.9,0.1082,0,2026,5,26,8,5,6065,4346,10411,979,8
2026-05-26,Tuesday,09:00,34.6,38,1004,1187,1230,1045,1341,986,1079,1367,1333,28,35,120,180,156,62,0,365,394,214,5459.5,5245.5,0.1293,0,2026,5,26,9,5,5807,4765,10572,759,63
2026-05-26,Tuesday,10:00,35.8,38,1959,1426,1799,1591,1578,1141,1212,917,1417,15,28,291,180,72,22,0,358,353,278,5393.2,5115.2,0.1257,0,2026,5,26,10,5,8353,4687,13040,711,43
2026-05-26,Tuesday,11:00,35.7,38,1788,1709,1615,1860,1709,1445,1586,1427,1295,43,33,236,180,61,30,0,404,389,278,6179.5,5901.5,0.0091,0,2026,5,26,11,5,8681,5753,14434,793,76
2026-05-26,Tuesday,12:00,35.8,38,751,646,699,743,705,790,663,639,625,44,31,296,180,365,154,0,401,341,340,4808.6,4468.6,0.1102,0,2026,5,26,12,5,3544,2717,6261,742,75
2026-05-26,Tuesday,13:00,36.4,38,770,945,857,784,698,708,655,575,666,33,35,273,180,419,151,0,368,377,326,5034.5,4708.5,0.0997,0,2026,5,26,13,5,4054,2604,6658,745,68
2026-05-26,Tuesday,14:00,36.0,38,1269,1097,1321,1313,1038,1034,1195,853,1066,38,45,345,180,96,38,0,381,402,330,5229.9,4899.9,0.1239,0,2026,5,26,14,5,6038,4148,10186,783,83
2026-05-26,Tuesday,15:00,34.7,38,1296,1192,1259,1329,1344,1131,913,984,1219,36,38,368,180,137,62,0,377,348,202,5658.4,5456.4,0.1151,0,2026,5,26,15,5,6420,4247,10667,725,74
2026-05-26,Tuesday,16:00,35.3,38,1390,1223,1080,1280,1266,1083,1126,1083,1010,33,35,339,180,143,57,0,380,356,170,5666.1,5496.1,0.1107,0,2026,5,26,16,5,6239,4302,10541,736,68
2026-05-26,Tuesday,17:00,35.3,38,559,552,491,561,616,553,477,552,566,39,35,352,180,146,49,0,551,584,111,5093.7,4982.7,0.1319,0,2026,5,26,17,5,2779,2148,4927,1135,74
2026-05-26,Tuesday,18:00,35.1,38,565,624,628,490,555,406,482,375,506,11,0,289,5,222,97,0,539,509,52,3941.5,3889.5,0.1212,0,2026,5,26,18,5,2862,1769,4631,1048,11
2026-05-26,Tuesday,19:00,33.4,42,605,552,448,525,631,498,500,470,521,3,12,232,5,269,102,0,505,538,0,3833.7,3833.7,0.1189,0,2026,5,26,19,5,2761,1989,4750,1043,15
2026-05-26,Tuesday,20:00,34.1,43,168,191,154,143,145,139,123,126,148,0,0,244,5,303,118,0,559,510,0,3240.4,3240.4,0.1478,0,2026,5,26,20,5,801,536,1337,1069,0
2026-05-26,Tuesday,21:00,33.1,43,164,168,147,139,189,116,122,161,142,0,0,46,5,20,10,0,695,571,0,3318.3,3318.3,0.1506,0,2026,5,26,21,5,807,541,1348,1266,0
2026-05-26,Tuesday,22:00,32.9,44,21,6,5,32,37,14,36,17,0,0,0,13,5,20,10,0,707,599,0,3204.5,3204.5,0.162,0,2026,5,26,22,5,101,67,168,1306,0
2026-05-26,Tuesday,23:00,31.3,55,22,22,28,35,10,1,6,40,36,0,0,0,5,20,10,0,654,690,0,3242.3,3242.3,0.1108,0,2026,5,26,23,5,117,83,200,1344,0
2026-05-27,Wednesday,00:00,31.6,50,17,12,11,10,14,2,11,12,13,0,0,6,5,20,10,0,595,553,0,2952.0,2952.0,0.1605,0,2026,5,27,0,6,64,38,102,1148,0
2026-05-27,Wednesday,01:00,30.4,51,8,18,29,3,28,14,39,8,2,0,0,3,5,20,10,0,586,561,0,2840.1,2840.1,0.1562,0,2026,5,27,1,6,86,63,149,1147,0
2026-05-27,Wednesday,02:00,30.1,55,13,23,40,19,27,9,4,10,30,0,0,12,5,20,10,0,621,581,0,2836.2,2836.2,0.1459,0,2026,5,27,2,6,122,53,175,1202,0
2026-05-27,Wednesday,03:00,28.3,61,0,10,23,2,34,11,26,6,5,0,0,5,5,20,10,0,620,509,0,2850.8,2850.8,0.0925,0,2026,5,27,3,6,69,48,117,1129,0
2026-05-27,Wednesday,04:00,30.6,48,13,4,9,26,6,27,14,10,17,0,0,10,5,20,10,0,651,567,0,3005.3,3005.3,0.1635,0,2026,5,27,4,6,58,68,126,1218,0
2026-05-27,Wednesday,05:00,31.1,48,28,10,38,34,36,13,28,27,11,0,0,14,5,20,10,0,535,612,0,2829.7,2829.7,0.1648,0,2026,5,27,5,6,146,79,225,1147,0
2026-05-27,Wednesday,06:00,33.6,44,153,168,151,156,152,134,127,154,159,0,0,8,5,20,10,0,601,600,23,3256.0,3233.0,0.1544,0,2026,5,27,6,6,780,574,1354,1201,0
2026-05-27,Wednesday,07:00,33.3,42,411,432,462,414,453,303,371,333,382,0,0,40,5,166,55,0,495,472,57,3310.2,3253.2,0.1504,0,2026,5,27,7,6,2172,1389,3561,967,0
2026-05-27,Wednesday,08:00,34.0,42,1181,1113,1075,1068,1439,969,1037,983,1011,13,14,80,5,157,67,0,489,461,108,4636.8,4528.8,0.1026,0,2026,5,27,8,6,5876,4000,9876,950,27
2026-05-27,Wednesday,09:00,35.3,38,1640,1356,1494,1172,1201,1220,1011,1252,1243,33,19,120,180,172,58,1,334,386,160,5712.8,5552.8,0.1016,0,2026,5,27,9,6,6863,4726,11589,720,52
2026-05-27,Wednesday,10:00,35.2,38,1804,1465,1322,1303,1472,783,1260,1384,1267,28,33,297,180,70,27,0,381,342,247,5478.4,5231.4,0.126,0,2026,5,27,10,6,7366,4694,12060,723,61
2026-05-27,Wednesday,11:00,34.4,38,1896,1523,1076,1709,1404,1221,1460,1179,1059,36,40,251,180,66,23,0,366,359,367,5691.3,5324.3,0.1124,0,2026,5,27,11,6,7608,4919,12527,725,76
2026-05-27,Wednesday,12:00,36.5,39,896,619,717,770,754,507,588,458,652,34,36,322,180,331,142,0,363,389,403,4803.2,4400.2,0.053,0,2026,5,27,12,6,3756,2205,5961,752,70
2026-05-27,Wednesday,13:00,36.2,38,829,662,746,668,710,632,681,764,719,53,41,361,180,399,156,0,386,372,330,5155.2,4825.2,0.1165,0,2026,5,27,13,6,3615,2796,6411,758,94
2026-05-27,Wednesday,14:00,36.5,38,1463,1366,1448,1042,1123,1189,914,902,1153,38,39,345,180,94,35,0,391,364,365,5341.2,4976.2,0.1082,0,2026,5,27,14,6,6442,4158,10600,755,77
2026-05-27,Wednesday,15:00,36.5,38,1453,1360,1090,965,1402,1053,1071,1077,1159,39,35,292,180,144,57,0,359,340,252,5690.5,5438.5,0.074,0,2026,5,27,15,6,6270,4360,10630,699,74
2026-05-27,Wednesday,16:00,34.3,38,1314,1286,1256,1056,1374,963,1144,1172,1007,25,31,374,180,126,51,0,397,380,175,5277.1,5102.1,0.1429,0,2026,5,27,16,6,6286,4286,10572,777,56
2026-05-27,Wednesday,17:00,35.4,38,388,728,564,554,744,446,627,533,553,28,19,258,180,119,59,0,511,464,86,4658.9,4572.9,0.1091,0,2026,5,27,17,6,2978,2159,5137,975,47
2026-05-27,Wednesday,18:00,35.2,39,717,635,566,507,650,506,439,566,541,8,2,306,5,259,120,0,490,566,43,3867.6,3824.6,0.0971,0,2026,5,27,18,6,3075,2052,5127,1056,10
2026-05-27,Wednesday,19:00,34.8,38,605,557,523,563,591,542,494,465,573,2,3,211,5,200,90,0,530,527,0,3614.6,3614.6,0.1258,0,2026,5,27,19,6,2839,2074,4913,1057,5
2026-05-27,Wednesday,20:00,34.1,40,182,131,216,155,145,142,165,118,123,0,0,241,5,269,115,0,589,539,0,3212.0,3212.0,0.1446,0,2026,5,27,20,6,829,548,1377,1128,0
2026-05-27,Wednesday,21:00,32.7,42,196,182,189,165,157,136,115,150,138,0,0,78,5,20,10,0,690,636,0,3537.5,3537.5,0.138,0,2026,5,27,21,6,889,539,1428,1326,0
2026-05-27,Wednesday,22:00,32.9,48,3,32,38,34,4,15,34,35,5,0,0,10,5,20,10,0,635,600,0,3077.7,3077.7,0.1602,0,2026,5,27,22,6,111,89,200,1235,0
2026-05-27,Wednesday,23:00,32.5,46,33,34,5,16,16,21,35,8,11,0,0,1,5,20,10,0,645,552,0,3069.8,3069.8,0.1619,0,2026,5,27,23,6,104,75,179,1197,0
2026-05-28,Thursday,00:00,31.1,55,27,31,13,8,14,40,5,33,9,0,0,14,5,20,10,0,565,556,0,2964.3,2964.3,0.145,0,2026,5,28,0,4,93,87,180,1121,0
2026-05-28,Thursday,01:00,30.7,59,4,27,40,34,5,20,29,10,17,0,0,10,5,20,10,0,575,545,0,2993.4,2993.4,0.1029,0,2026,5,28,1,4,110,76,186,1120,0
2026-05-28,Thursday,02:00,29.6,54,1,2,0,1,1,1,5,20,10,0,0,2,5,20,10,0,605,559,0,2863.9,2863.9,0.15,0,2026,5,28,2,4,5,36,41,1164,0
2026-05-28,Thursday,03:00,28.7,60,5,12,30,6,28,34,23,3,40,0,0,0,5,20,10,0,586,545,0,2821.6,2821.6,0.1029,0,2026,5,28,3,4,81,100,181,1131,0
2026-05-28,Thursday,04:00,31.6,58,9,22,20,24,7,32,18,18,16,0,0,5,5,20,10,0,586,535,0,3073.2,3073.2,0.1114,0,2026,5,28,4,4,82,84,166,1121,0
2026-05-28,Thursday,05:00,32.3,50,5,34,9,38,36,34,30,18,31,0,0,2,5,20,10,0,594,522,0,2958.6,2958.6,0.1634,0,2026,5,28,5,4,122,113,235,1116,0
2026-05-28,Thursday,06:00,33.4,50,172,173,189,155,184,147,128,124,169,0,0,4,5,20,10,0,497,542,20,3169.5,3149.5,0.1384,0,2026,5,28,6,4,873,568,1441,1039,0
2026-05-28,Thursday,07:00,34.5,41,599,495,422,457,392,338,369,320,317,0,0,40,5,142,61,0,505,456,52,3449.8,3397.8,0.1243,0,2026,5,28,7,4,2365,1344,3709,961,0
2026-05-28,Thursday,08:00,35.1,39,1511,1314,1008,1000,1145,958,693,891,980,10,11,80,5,187,64,0,467,453,112,4560.6,4448.6,0.0872,0,2026,5,28,8,4,5978,3522,9500,920,21
2026-05-28,Thursday,09:00,34.6,38,1475,1099,1111,1067,1142,977,1201,1219,1200,26,20,120,180,124,63,0,397,351,155,4889.2,4734.2,0.123,0,2026,5,28,9,4,5894,4597,10491,748,46
2026-05-28,Thursday,10:00,35.5,38,1749,1305,1354,1320,1349,1309,1366,1032,1204,38,32,248,180,69,28,0,399,371,241,5872.0,5631.0,0.0728,0,2026,5,28,10,4,7077,4911,11988,770,70
2026-05-28,Thursday,11:00,35.7,38,1975,1633,1514,1542,1615,1180,1333,1169,1691,37,29,254,180,72,24,0,453,334,276,5782.2,5506.2,0.08,0,2026,5,28,11,4,8279,5373,13652,787,66
2026-05-28,Thursday,12:00,35.7,38,765,911,617,744,739,652,668,499,693,45,41,275,180,328,160,0,434,380,429,5224.5,4795.5,0.128,0,2026,5,28,12,4,3776,2512,6288,814,86
2026-05-28,Thursday,13:00,36.1,38,894,619,800,802,760,691,588,632,652,42,39,257,180,355,180,0,403,320,397,4853.1,4456.1,0.1038,0,2026,5,28,13,4,3875,2563,6438,723,81
2026-05-28,Thursday,14:00,36.9,38,1366,1122,1131,1250,1101,976,1114,967,1316,32,19,305,180,92,39,0,380,360,339,5262.5,4923.5,0.094,0,2026,5,28,14,4,5970,4373,10343,740,51
2026-05-28,Thursday,15:00,36.6,38,1682,1276,929,969,1360,826,1112,951,1283,36,25,377,180,153,47,0,371,377,221,5670.6,5449.6,0.0781,0,2026,5,28,15,4,6216,4172,10388,748,61
2026-05-28,Thursday,16:00,36.7,41,1353,1333,1153,1089,1297,976,726,965,1270,31,31,306,180,139,62,0,422,374,138,5692.1,5554.1,0.0168,0,2026,5,28,16,4,6225,3937,10162,796,62
2026-05-28,Thursday,17:00,36.5,38,497,493,543,601,657,510,481,629,527,24,21,374,180,144,48,0,504,463,109,4387.1,4278.1,0.0947,0,2026,5,28,17,4,2791,2147,4938,967,45
2026-05-28,Thursday,18:00,34.7,41,697,701,475,477,550,586,493,597,564,8,3,283,5,285,89,0,475,523,50,4135.0,4085.0,0.0998,0,2026,5,28,18,4,2900,2240,5140,998,11
2026-05-28,Thursday,19:00,34.1,41,682,619,653,501,654,523,558,459,450,0,5,247,5,241,101,0,530,486,0,3854.7,3854.7,0.1153,0,2026,5,28,19,4,3109,1990,5099,1016,5
2026-05-28,Thursday,20:00,33.6,42,169,167,172,147,154,129,157,161,140,0,0,240,5,223,106,0,494,500,0,3248.7,3248.7,0.1492,0,2026,5,28,20,4,809,587,1396,994,0
2026-05-28,Thursday,21:00,32.8,42,160,135,182,160,206,123,110,155,143,0,0,39,5,20,10,0,624,668,0,3344.9,3344.9,0.1502,0,2026,5,28,21,4,843,531,1374,1292,0
2026-05-28,Thursday,22:00,33.5,45,10,36,24,2,35,2,40,30,3,0,0,13,5,20,10,0,614,600,0,3147.2,3147.2,0.1511,0,2026,5,28,22,4,107,75,182,1214,0
2026-05-28,Thursday,23:00,32.2,52,13,15,26,38,39,35,29,39,22,0,0,0,5,20,10,0,542,544,0,2773.6,2773.6,0.1449,0,2026,5,28,23,4,131,125,256,1086,0
2026-05-29,Friday,00:00,31.5,49,39,40,33,11,8,4,3,17,3,0,0,3,5,20,10,0,652,563,0,3037.9,3037.9,0.1631,0,2026,5,29,0,0,131,27,158,1215,0
2026-05-29,Friday,01:00,30.3,51,25,16,33,7,35,33,0,16,40,0,0,8,5,20,10,0,647,625,0,3075.9,3075.9,0.1451,0,2026,5,29,1,0,116,89,205,1272,0
2026-05-29,Friday,02:00,28.9,54,11,35,30,31,15,33,12,24,12,0,0,2,5,20,10,0,603,556,0,2728.5,2728.5,0.1426,0,2026,5,29,2,0,122,81,203,1159,0
2026-05-29,Friday,03:00,30.5,52,25,17,15,9,4,9,25,39,18,0,0,5,5,20,10,0,544,563,0,2964.5,2964.5,0.1609,0,2026,5,29,3,0,70,91,161,1107,0
2026-05-29,Friday,04:00,32.0,49,33,36,19,26,19,10,1,15,26,0,0,4,5,20,10,0,539,490,0,2836.4,2836.4,0.1636,0,2026,5,29,4,0,133,52,185,1029,0
2026-05-29,Friday,05:00,32.2,52,23,33,27,13,6,19,16,5,29,0,0,1,5,20,10,0,567,597,0,3045.8,3045.8,0.1494,0,2026,5,29,5,0,102,69,171,1164,0
2026-05-29,Friday,06:00,32.8,48,208,150,160,150,162,153,154,146,156,0,0,12,5,20,10,0,572,575,21,3371.1,3350.1,0.1364,0,2026,5,29,6,0,830,609,1439,1147,0
2026-05-29,Friday,07:00,34.8,46,472,445,328,328,367,352,338,384,331,0,0,40,5,173,57,0,478,490,63,3266.5,3203.5,0.122,0,2026,5,29,7,0,1940,1405,3345,968,0
2026-05-29,Friday,08:00,35.3,41,936,1069,1098,932,1381,935,1034,1004,1138,8,4,80,5,183,67,0,542,485,95,4610.6,4515.6,0.087,0,2026,5,29,8,0,5416,4111,9527,1027,12
2026-05-29,Friday,09:00,33.6,39,1370,1386,1274,1249,1108,879,930,1289,985,20,25,120,180,132,57,0,406,356,196,4763.2,4567.2,0.0927,0,2026,5,29,9,0,6387,4083,10470,762,45
2026-05-29,Friday,10:00,35.5,38,1528,1232,1304,1442,1398,1037,1487,1197,1368,35,30,221,180,68,25,0,398,362,215,5439.6,5224.6,0.1239,0,2026,5,29,10,0,6904,5089,11993,760,65
2026-05-29,Friday,11:00,36.6,38,1617,1710,1602,1548,1686,1302,1202,1200,1351,40,39,296,180,74,26,0,436,364,277,6122.5,5845.5,0.015,0,2026,5,29,11,0,8163,5055,13218,800,79
2026-05-29,Friday,12:00,36.7,38,794,723,755,764,740,673,525,697,638,36,41,300,180,378,139,0,378,368,345,4897.0,4552.0,0.0832,0,2026,5,29,12,0,3776,2533,6309,746,77
2026-05-29,Friday,13:00,36.2,38,801,778,509,672,843,583,666,538,548,42,39,297,180,414,148,0,375,350,315,5073.5,4758.5,0.1144,0,2026,5,29,13,0,3603,2335,5938,725,81
2026-05-29,Friday,14:00,36.5,38,871,1416,1290,1149,1077,840,1144,1080,1155,38,43,311,180,86,35,0,385,395,337,5289.0,4952.0,0.1061,0,2026,5,29,14,0,5803,4219,10022,780,81
2026-05-29,Friday,15:00,35.8,38,1333,1030,1252,1117,1360,1150,1367,901,873,39,41,311,180,117,55,1,430,347,209,5658.4,5449.4,0.0999,0,2026,5,29,15,0,6092,4291,10383,777,80
2026-05-29,Friday,16:00,36.3,38,1587,1166,1339,1054,1288,1311,1275,1297,1178,29,32,342,180,140,50,0,372,353,169,5687.5,5518.5,0.0832,0,2026,5,29,16,0,6434,5061,11495,725,61
2026-05-29,Friday,17:00,38.1,38,570,560,566,640,647,410,486,403,562,20,21,251,180,145,60,0,519,510,90,4568.2,4478.2,0.0402,0,2026,5,29,17,0,2983,1861,4844,1029,41
2026-05-29,Friday,18:00,35.2,38,733,406,612,560,713,476,468,442,547,9,8,265,5,239,100,0,511,484,60,3997.0,3937.0,0.1232,0,2026,5,29,18,0,3024,1933,4957,995,17
2026-05-29,Friday,19:00,35.6,39,539,443,504,592,647,547,539,553,550,12,3,320,5,277,129,0,521,494,0,4061.8,4061.8,0.0834,0,2026,5,29,19,0,2725,2189,4914,1015,15
2026-05-29,Friday,20:00,34.6,40,191,167,152,147,194,145,111,165,157,0,0,264,5,295,118,0,511,482,0,3422.2,3422.2,0.1219,0,2026,5,29,20,0,851,578,1429,993,0
2026-05-29,Friday,21:00,33.5,45,215,160,157,172,174,148,138,131,144,0,0,66,5,20,10,0,688,603,0,3403.4,3403.4,0.1328,0,2026,5,29,21,0,878,561,1439,1291,0
2026-05-29,Friday,22:00,32.7,53,6,23,15,35,32,33,11,17,21,0,0,4,5,20,10,0,655,626,0,3207.5,3207.5,0.1189,0,2026,5,29,22,0,111,82,193,1281,0
2026-05-29,Friday,23:00,32.2,54,29,39,3,21,2,18,40,3,18,0,0,7,5,20,10,0,584,591,0,2948.5,2948.5,0.1365,0,2026,5,29,23,0,94,79,173,1175,0
2026-05-30,Saturday,00:00,30.9,52,13,13,13,22,12,33,16,37,20,0,0,3,5,20,10,0,590,527,0,2816.0,2816.0,0.1576,0,2026,5,30,0,2,73,106,179,1117,0
2026-05-30,Saturday,01:00,31.2,53,25,14,9,6,5,6,38,29,33,0,0,14,5,20,10,0,582,521,0,2872.8,2872.8,0.1537,0,2026,5,30,1,2,59,106,165,1103,0
2026-05-30,Saturday,02:00,30.1,55,7,34,3,38,12,15,37,5,40,0,0,6,5,20,10,0,572,563,0,2802.9,2802.9,0.1456,0,2026,5,30,2,2,94,97,191,1135,0
2026-05-30,Saturday,03:00,28.9,57,31,13,8,25,20,14,2,26,2,0,0,2,5,20,10,0,619,551,0,2884.9,2884.9,0.1283,0,2026,5,30,3,2,97,44,141,1170,0
2026-05-30,Saturday,04:00,31.7,56,5,39,32,31,20,24,6,29,32,0,0,13,5,20,10,0,585,547,0,3027.2,3027.2,0.1294,0,2026,5,30,4,2,127,91,218,1132,0
2026-05-30,Saturday,05:00,32.3,51,35,33,0,0,11,13,1,1,37,0,0,3,5,20,10,0,555,587,0,3033.1,3033.1,0.154,0,2026,5,30,5,2,79,52,131,1142,0
2026-05-30,Saturday,06:00,32.8,43,27,31,27,22,22,17,22,23,20,0,0,10,5,20,10,0,583,566,29,2990.1,2961.1,0.1635,0,2026,5,30,6,2,129,82,211,1149,0
2026-05-30,Saturday,07:00,33.7,41,60,73,65,55,41,47,54,54,58,0,0,40,5,81,38,0,462,465,43,2929.7,2886.7,0.149,0,2026,5,30,7,2,294,213,507,927,0
2026-05-30,Saturday,08:00,35.1,40,220,170,143,183,183,141,135,156,172,0,0,60,5,87,39,0,498,442,86,2991.1,2905.1,0.1263,0,2026,5,30,8,2,899,604,1503,940,0
2026-05-30,Saturday,09:00,36.3,38,247,200,151,133,192,188,186,165,158,0,0,80,5,90,38,0,415,378,180,2914.5,2734.5,0.1287,0,2026,5,30,9,2,923,697,1620,793,0
2026-05-30,Saturday,10:00,36.6,38,204,188,180,197,179,158,176,144,180,0,3,141,5,35,17,0,371,372,245,2845.0,2600.0,0.1151,0,2026,5,30,10,2,948,658,1606,743,3
2026-05-30,Saturday,11:00,36.3,38,233,251,252,218,222,188,164,198,223,5,7,179,5,45,14,0,395,363,350,2896.6,2546.6,0.1287,0,2026,5,30,11,2,1176,773,1949,758,12
2026-05-30,Saturday,12:00,37.3,38,119,102,85,93,111,110,82,87,83,7,4,178,5,218,88,0,382,323,358,2740.7,2382.7,0.0765,0,2026,5,30,12,2,510,362,872,705,11
2026-05-30,Saturday,13:00,37.3,38,129,119,87,100,130,82,88,125,105,1,6,146,5,218,95,0,406,318,364,2691.6,2327.6,0.0665,0,2026,5,30,13,2,565,400,965,724,7
2026-05-30,Saturday,14:00,36.9,38,161,186,184,156,178,143,166,157,145,3,6,193,5,46,17,0,384,360,301,2790.2,2489.2,0.0976,0,2026,5,30,14,2,865,611,1476,744,9
